Feature 0,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Feature 11,Feature 12,Feature 13,Feature 14,Feature 15,Feature 16,Feature 17,Feature 18,Feature 19,Feature 20,Feature 21,Feature 22,Feature 23,Feature 24,Feature 25,Feature 26,Feature 27,Feature 28,Feature 29,Feature 30,Feature 31,Feature 32,Feature 33,Feature 34,Feature 35,Feature 36,Feature 37,Feature 38,Feature 39,Feature 40,Feature 41,Feature 42,Feature 43,Feature 44
-0.22771171656882103,-0.1820606236222814,-0.41997669128041815,-0.9760907114745344,-0.9920042778035091,-184.0,-0.31248688044856804,-0.25492751973861905,-0.1959374295935241,0.6666666666666666,1.5,-0.22668088062418237,-0.4298171767818997,-0.3201294834318337,-0.46153846153846156,-0.5833333333333334,-0.38848920863309355,0.0,0.0,-0.026401289860688508,-0.4580940584768982,-0.1111111111111111,-0.9166666666666666,-0.3333333333333333,-0.28616670889282997,-0.3588464020905814,-1.425538932425658,0.6808510638297872,-0.048334352134303676,-0.03844308810507136,-0.05799602077938606,-0.24496469557416448,-0.1876213634621066,-0.25,-0.10256410256410256,-1.0909090909090908,-1.4,0.2439249193446487,-1.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.0
-0.13263269986944268,-0.0793149789757342,-0.41997669128041815,-0.9647754418538731,-0.991799719991965,-120.0,-0.3086890638306871,-0.1541554679588572,-0.08503430646272711,0.6666666666666666,1.5,-0.17305287242564682,-0.4310986514051745,-0.3195448257888535,-0.46153846153846156,-0.5833333333333334,-0.38848920863309355,0.0,0.0,-0.026401289860688508,-0.4580940584768982,0.0,-0.9166666666666666,-0.3333333333333333,-0.28616670889282997,-0.3588464020905814,-1.425538932425658,0.6808510638297872,-0.048334352134303676,-0.03844308810507136,-0.05799602077938606,-0.24496469557416448,-0.1876213634621066,-0.16666666666666666,0.0,-1.0909090909090908,-1.4,0.2116575360973341,-1.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.0
-0.013403102673419487,0.1146217578808127,-0.41997669128041815,-0.9687359868171036,-0.9926268515872311,1.0,-0.301201017467953,-0.024430918878326012,0.11742011980278161,0.6666666666666666,1.5,-0.08606910577654675,-0.43253421769608563,-0.31859652049662035,-0.46153846153846156,-0.5833333333333334,-0.38848920863309355,0.0,0.0,-0.026401289860688508,-0.4580940584768982,0.1111111111111111,-0.9166666666666666,-0.3333333333333333,-0.28616670889282997,-0.3588464020905814,-1.425538932425658,0.6808510638297872,-0.048334352134303676,-0.03844308810507136,-0.05799602077938606,-0.24496469557416448,-0.1876213634621066,-0.08333333333333333,0.10256410256410256,-1.0909090909090908,-1.4,0.1739657820588342,-1.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.0
-0.4477025447874708,-0.16879622215079498,-0.41997669128041815,-0.9764546524973793,-0.99376163839333,0.0,-0.3108300426039401,-0.45769135575593756,-0.18147338029624488,0.6666666666666666,1.5,-0.041978160698214945,-0.4342562010416579,-0.31811583682232036,-0.46153846153846156,-0.5833333333333334,-0.38848920863309355,0.0,0.0,-0.026401289860688508,-0.4580940584768982,0.2222222222222222,-0.9166666666666666,-0.3333333333333333,-0.28616670889282997,-0.3588464020905814,-1.425538932425658,0.6808510638297872,-0.048334352134303676,-0.03844308810507136,-0.05799602077938606,-0.24496469557416448,-0.1876213634621066,0.0,0.20512820512820512,-1.0909090909090908,-1.4,0.4086283320391827,-1.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.0
-0.6984718841888103,-0.3089287039715588,-0.41997669128041815,-0.9912193317790982,-0.9950856237493036,0.0,-0.3160695233203934,-0.7165004761321624,-0.33653287754854544,0.6666666666666666,1.5,-0.021226661547217456,-0.435945062975042,-0.3178896020060465,-0.46153846153846156,-0.5833333333333334,-0.38848920863309355,0.0,0.0,-0.026401289860688508,-0.4580940584768982,0.3333333333333333,-0.9166666666666666,-0.3333333333333333,-0.28616670889282997,-0.3588464020905814,-1.425538932425658,0.6808510638297872,-0.048334352134303676,-0.03844308810507136,-0.05799602077938606,-0.24496469557416448,-0.1876213634621066,0.08333333333333333,0.3076923076923077,-1.0909090909090908,-1.4,0.5370276574021006,-1.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.0
-0.6863799932621132,-0.3151050452634014,-0.41997669128041815,-0.9892947050389393,-0.996148881043385,0.0,-0.31625242100454065,-0.706221046684604,-0.343483430928657,0.6666666666666666,1.5,-0.0012898863813633425,-0.43735191647889204,-0.3176722493881021,-0.46153846153846156,-0.5833333333333334,-0.38848920863309355,0.0,0.0,-0.026401289860688508,-0.4580940584768982,0.4444444444444444,-0.9166666666666666,-0.3333333333333333,-0.28616670889282997,-0.3588464020905814,-1.425538932425658,0.6808510638297872,-0.048334352134303676,-0.03844308810507136,-0.05799602077938606,-0.24496469557416448,-0.1876213634621066,0.16666666666666666,0.41025641025641024,-1.0909090909090908,-1.4,0.5415097693757548,-1.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.0
-0.5394611006128825,-0.26940157059221215,-0.41997669128041815,-0.983908773410746,-0.9969479092359026,1.0,-0.314337374664646,-0.559634478907124,-0.29228618207361745,0.6666666666666666,1.5,0.027177528158342262,-0.43844917800983435,-0.3173618949288258,-0.46153846153846156,-0.5833333333333334,-0.38848920863309355,0.0,0.0,-0.026401289860688508,-0.4580940584768982,0.5555555555555556,-0.9166666666666666,-0.3333333333333333,-0.28616670889282997,-0.3588464020905814,-1.425538932425658,0.6808510638297872,-0.048334352134303676,-0.03844308810507136,-0.05799602077938606,-0.24496469557416448,-0.1876213634621066,0.25,0.5128205128205128,-1.0909090909090908,-1.4,0.49500731737522846,-1.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.0
-0.12835950095530277,-0.1409238351110717,-0.41997669128041815,-0.9681650428127501,-0.9971818681809371,0.0,-0.3089042375767427,-0.1575100080928348,-0.15122271944409335,0.6666666666666666,1.5,0.07984703755082728,-0.43914562489941983,-0.31678768693093917,-0.46153846153846156,-0.5833333333333334,-0.38848920863309355,0.0,0.0,-0.026401289860688508,-0.4580940584768982,0.6666666666666666,-0.9166666666666666,-0.3333333333333333,-0.28616670889282997,-0.3588464020905814,-1.425538932425658,0.6808510638297872,-0.048334352134303676,-0.03844308810507136,-0.05799602077938606,-0.24496469557416448,-0.1876213634621066,0.3333333333333333,0.6153846153846154,-1.0909090909090908,-1.4,0.3614343294930588,-1.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.0
-0.4887869388401902,-0.27679735051948234,-0.41997669128041815,-0.9873899914689082,-0.997894328465072,0.0,-0.31431585729004047,-0.5131793749959256,-0.3005342188342072,0.6666666666666666,1.5,0.10841030197113831,-0.43996550505503895,-0.3164762875071535,-0.46153846153846156,-0.5833333333333334,-0.38848920863309355,0.0,0.0,-0.026401289860688508,-0.4580940584768982,0.7777777777777778,-0.9166666666666666,-0.3333333333333333,-0.28616670889282997,-0.3588464020905814,-1.425538932425658,0.6808510638297872,-0.048334352134303676,-0.03844308810507136,-0.05799602077938606,-0.24496469557416448,-0.1876213634621066,0.4166666666666667,0.717948717948718,-1.0909090909090908,-1.4,0.49405211318412195,-1.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.0
-0.6145462445293474,-0.32439903320022234,-0.41997669128041815,-0.9939693276155357,-0.9986752137587371,0.0,-0.3162739383791462,-0.6399612255754394,-0.3539612723105977,0.6666666666666666,1.5,0.12825122725638743,-0.44075436489787767,-0.31625997985371845,-0.46153846153846156,-0.5833333333333334,-0.38848920863309355,0.0,0.0,-0.026401289860688508,-0.4580940584768982,0.8888888888888888,-0.9166666666666666,-0.3333333333333333,-0.28616670889282997,-0.3588464020905814,-1.425538932425658,0.6808510638297872,-0.048334352134303676,-0.03844308810507136,-0.05799602077938606,-0.24496469557416448,-0.1876213634621066,0.5,0.8205128205128205,-1.0909090909090908,-1.4,0.5420370766667729,-1.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.0
1.3225348963362467,1.9443532594277866,3.6044991554537757,0.13496765046949494,0.10983129588120508,0.0,11.093614020185461,1.1293446078399316,1.671481331397202,0.3333333333333333,0.5,-0.39851723602855793,5.51305338207939,2.2037357608378003,0.8461538461538461,-0.4166666666666667,-0.381294964028777,0.0,1.377169745900027,0.42704986360984726,3.330706001576399,-0.7777777777777778,0.08333333333333333,0.6666666666666666,3.1369164152290576,3.7299285298238436,-0.1502153078301886,3.0638297872340425,0.08415382947238784,0.5305010714881896,0.2910624178946264,-0.12922807984187445,-0.09090046475025595,-0.4166666666666667,-0.6153846153846154,0.18181818181818182,0.3,-1.2743417428454826,0.18181818181818182,0.0,0.0,1.0,0.0,0.0,0.0
0.8819974109672308,1.1164998333584715,3.6044991554537757,0.12316416188887186,0.11735750081241049,0.0,9.184249311553803,0.7923047411402104,1.038594601946411,0.3333333333333333,0.5,-0.19156457509487312,5.455222416737237,2.665333152308505,0.8461538461538461,-0.4166666666666667,-0.381294964028777,0.0,0.5836176849201881,0.23115607900162635,3.330706001576399,-0.6666666666666666,0.08333333333333333,0.6666666666666666,3.1369164152290576,3.7299285298238436,-0.1502153078301886,3.0638297872340425,0.24821165398981812,0.9610290994083932,0.5240142551312481,-0.02370473417104607,-0.030509877290333373,-0.3333333333333333,-0.5128205128205128,0.18181818181818182,0.3,-0.9522433040855516,0.18181818181818182,0.0,0.0,1.0,0.0,0.0,0.0
0.5601020176368924,0.6432412819714397,3.6044991554537757,0.07649873444769634,0.11254565824984511,1.0,7.467943948570507,0.5138088950835343,0.6275296282211268,0.3333333333333333,0.5,-0.021981173328947855,5.270021938507809,3.043580310565451,0.8461538461538461,-0.4166666666666667,-0.381294964028777,0.0,0.32183296285207835,0.1474290605095652,3.330706001576399,-0.5555555555555556,0.08333333333333333,0.6666666666666666,3.1369164152290576,3.7299285298238436,-0.1502153078301886,3.0638297872340425,0.466881159301647,1.2900942562029003,0.7472323342981056,0.07876622346614387,0.028740496180155208,-0.25,-0.41025641025641024,0.18181818181818182,0.3,-0.6591229279447032,0.18181818181818182,0.0,0.0,1.0,0.0,0.0,0.0
0.22284318712886764,0.2874072994087385,3.6044991554537757,0.03775735257467939,0.10642365503865091,0.0,5.5332714604315765,0.2014078152629417,0.2906044165282327,0.3333333333333333,0.5,0.10547844372285968,4.992376445937002,3.327872508034814,0.8461538461538461,-0.4166666666666667,-0.381294964028777,0.0,0.036195043865182026,0.07252188965882053,3.330706001576399,-0.4444444444444444,0.08333333333333333,0.6666666666666666,3.1369164152290576,3.7299285298238436,-0.1502153078301886,3.0638297872340425,0.9047417630173611,2.6290889037946226,1.180087956793055,0.3564137165738581,0.13804132543364533,-0.16666666666666666,-0.3076923076923077,0.18181818181818182,0.3,-0.33634511529148114,0.18181818181818182,0.0,0.0,1.0,0.0,0.0,0.0
0.18453434357143703,0.1797121361924758,3.6044991554537757,0.12185704199126458,0.11155168864472347,0.0,5.068873150746749,0.1590390637088758,0.18343347191399753,0.3333333333333333,0.5,0.22282667782034465,4.745380848648383,3.589611779753818,0.8461538461538461,-0.4166666666666667,-0.381294964028777,0.0,-0.005142802079506946,0.04011569811218929,3.330706001576399,-0.3333333333333333,0.08333333333333333,0.6666666666666666,3.1369164152290576,3.7299285298238436,-0.1502153078301886,3.0638297872340425,1.3876945315693996,2.903799145511198,1.5380159348197282,0.41241285181635173,0.226070264852581,-0.08333333333333333,-0.20512820512820512,0.18181818181818182,0.3,-0.2580038901520309,0.18181818181818182,0.0,0.0,1.0,0.0,0.0,0.0
0.0968179487745477,0.07216035915281538,3.6044991554537757,0.09271968369409678,0.11283671614027493,0.0,4.429954527569087,0.07097093064083078,0.0738411288870217,0.3333333333333333,0.5,0.32626368368794634,4.5098684149991675,3.820322763969308,0.8461538461538461,-0.4166666666666667,-0.381294964028777,0.0,-0.02705066141313178,0.02213541275901233,3.330706001576399,-0.2222222222222222,0.08333333333333333,0.6666666666666666,3.1369164152290576,3.7299285298238436,-0.1502153078301886,3.0638297872340425,1.905212125059105,3.1143747842720235,1.8391626996828019,0.47224955324758233,0.30015093178120733,0.0,-0.10256410256410256,0.18181818181818182,0.3,-0.15022212897783804,0.18181818181818182,0.0,0.0,1.0,0.0,0.0,0.0
-0.06072166867288212,-0.042937329181577395,3.6044991554537757,0.11305902216337385,0.11544330372066093,1.0,3.548872575491798,-0.08398679689990929,-0.04638435930896093,0.3333333333333333,0.5,0.4105168190594608,4.268802004948792,4.0082451000980575,0.8461538461538461,-0.4166666666666667,-0.381294964028777,0.0,-0.059599649899465965,0.009573615736642204,3.330706001576399,-0.1111111111111111,0.08333333333333333,0.6666666666666666,3.1369164152290576,3.7299285298238436,-0.1502153078301886,3.0638297872340425,2.4754247657439223,3.4259118811255855,2.1175838303866388,0.5609271122122125,0.36948131325389394,0.08333333333333333,0.0,0.18181818181818182,0.3,0.00019468943802542328,0.18181818181818182,0.0,0.0,1.0,0.0,0.0,0.0
-0.3570265653290316,-0.1932128721410619,3.6044991554537757,0.1302691484283947,0.1184997803334321,0.0,2.140317369195748,-0.3769319143572084,-0.20813235442138972,0.3333333333333333,0.5,0.46410136497631105,4.0001562607635925,4.127762706234498,0.8461538461538461,-0.4166666666666667,-0.381294964028777,0.0,-0.09137255657755197,0.0007859585230242038,3.330706001576399,0.0,0.08333333333333333,0.6666666666666666,3.1369164152290576,3.7299285298238436,-0.1502153078301886,3.0638297872340425,3.041118995761791,3.4078762276775993,2.3369267569870087,0.6769225668783799,0.43082288695480525,0.16666666666666666,0.10256410256410256,0.18181818181818182,0.3,0.23602600408171545,0.18181818181818182,0.0,0.0,1.0,0.0,0.0,0.0
-0.4023293002749183,-0.22851644084077977,3.6044991554537757,0.12392410339139767,0.12076454493040704,0.0,1.825787350629084,-0.42447264778772215,-0.24694313701026502,0.3333333333333333,0.5,0.5108376226844557,3.7581976914104755,4.232005553598007,0.8461538461538461,-0.4166666666666667,-0.381294964028777,0.0,-0.09856388650347789,-0.005576564019115112,3.330706001576399,0.1111111111111111,0.08333333333333333,0.6666666666666666,3.1369164152290576,3.7299285298238436,-0.1502153078301886,3.0638297872340425,3.6127956333287194,3.444322218457039,2.520332221544757,0.7105590704300668,0.48464860414173605,0.25,0.20512820512820512,0.18181818181818182,0.3,0.2890853423346249,0.18181818181818182,0.0,0.0,1.0,0.0,0.0,0.0
-0.46690535873375116,-0.2647991965246984,3.6044991554537757,0.05549111078323652,0.12085510807306521,0.0,1.4738902900319193,-0.4906702088098104,-0.28716057218935814,0.3333333333333333,0.5,0.5499119964752952,3.535722189782179,4.3191589583130225,0.8461538461538461,-0.4166666666666667,-0.381294964028777,0.0,-0.11228208052449971,-0.01170369814120435,3.330706001576399,0.2222222222222222,0.08333333333333333,0.6666666666666666,3.1369164152290576,3.7299285298238436,-0.1502153078301886,3.0638297872340425,4.329468078038636,4.327664887249315,2.7665307663837093,0.7898257736869315,0.5471974175492703,0.3333333333333333,0.3076923076923077,0.18181818181818182,0.3,0.34844827771839665,0.18181818181818182,0.0,0.0,1.0,0.0,0.0,0.0
-0.7206323216036996,-0.3535788307709661,3.6044991554537757,0.00983928813994983,0.12123040994947518,1.0,0.5056148683742404,-0.7459110039750186,-0.38700582190234195,0.3333333333333333,0.5,0.5679040291174686,3.3042217114106602,4.359289272643913,0.8461538461538461,-0.4166666666666667,-0.381294964028777,0.0,-0.12445673376621147,-0.015281680321720777,3.330706001576399,0.3333333333333333,0.08333333333333333,0.6666666666666666,3.1369164152290576,3.7299285298238436,-0.1502153078301886,3.0638297872340425,4.870780041143086,3.250324391747173,2.8696269885063415,0.8615733801522318,0.58929756278803,0.4166666666666667,0.41025641025641024,0.18181818181818182,0.3,0.5121714383998967,0.18181818181818182,0.0,0.0,1.0,0.0,0.0,0.0
-0.685148054793386,-0.3484704428171537,3.6044991554537757,0.06189565135501768,0.12197322460593113,0.0,0.5709238329700819,-0.7112597939631555,-0.38120458748355884,0.3333333333333333,0.5,0.587318039268189,3.104399183554411,4.402591235533048,0.8461538461538461,-0.4166666666666667,-0.381294964028777,0.0,-0.12217847576114141,-0.017947231197041388,3.330706001576399,0.4444444444444444,0.08333333333333333,0.6666666666666666,3.1369164152290576,3.7299285298238436,-0.1502153078301886,3.0638297872340425,5.37299815996986,3.0211674078232322,2.9368790461239085,0.8423795372517671,0.6237787331004458,0.5,0.5128205128205128,0.18181818181818182,0.3,0.5007733336688843,0.18181818181818182,0.0,0.0,1.0,0.0,0.0,0.0
-0.7046240999999868,-0.35852555975704414,3.6044991554537757,0.024342164133644196,0.12219268341212693,0.0,0.4635686101941736,-0.7316446329772629,-0.3926300751578657,0.3333333333333333,0.5,0.6043945952400379,2.92415213876202,4.440679625681532,0.8461538461538461,-0.4166666666666667,-0.381294964028777,0.0,-0.13067479473501611,-0.021273039541848466,3.330706001576399,0.5555555555555556,0.08333333333333333,0.6666666666666666,3.1369164152290576,3.7299285298238436,-0.1502153078301886,3.0638297872340425,6.087781376819226,4.316155343537825,3.1046817130535422,0.8963254778266174,0.6716925587002001,0.5833333333333334,0.6153846153846154,0.18181818181818182,0.3,0.5188835194770348,0.18181818181818182,0.0,0.0,1.0,0.0,0.0,0.0
-0.7193318306220647,-0.366207269348468,3.6044991554537757,-0.05120906382715575,0.12153773002672173,0.0,0.3808654097929391,-0.7470873478185623,-0.4013768086847306,0.3333333333333333,0.5,0.6196704475629596,2.7610505385431368,4.47475163786509,0.8461538461538461,-0.4166666666666667,-0.381294964028777,0.0,-0.13079857732072175,-0.02385396240022225,3.330706001576399,0.6666666666666666,0.08333333333333333,0.6666666666666666,3.1369164152290576,3.7299285298238436,-0.1502153078301886,3.0638297872340425,6.783091490213123,4.1975214084264465,3.242008522781043,0.903738511774788,0.7132985257933591,0.6666666666666666,0.717948717948718,0.18181818181818182,0.3,0.5328350561369839,0.18181818181818182,0.0,0.0,1.0,0.0,0.0,0.0
-0.7727384363307906,-0.38580259545123485,3.6044991554537757,-0.057197119417088424,0.12125001437360386,-29.0,0.15719665493815435,-0.8017516737839768,-0.42376028828036943,0.3333333333333333,0.5,0.6300763415159031,2.62081540650006,4.497961455428821,0.8461538461538461,-0.4166666666666667,-0.381294964028777,0.0,-0.13210490425038124,-0.02546969813018569,3.330706001576399,0.7777777777777778,0.0,0.6666666666666666,3.1369164152290576,3.7299285298238436,-0.1502153078301886,3.0638297872340425,7.305148711715895,3.4165362924564517,3.3001237971468895,0.9117078014823189,0.7413855992795884,0.75,0.8205128205128205,0.18181818181818182,0.3,0.5636081044996998,0.18181818181818182,0.0,0.0,1.0,0.0,0.0,0.0
0.34493875828514603,5.749210639875765,-0.03619260288686385,-0.9278417072058021,-0.9186067783694136,0.0,0.5288101905668287,0.5245650803353902,3.6611657829965103,0.3333333333333333,0.5,-1.2889787701879714,0.1667986664348863,-0.23646544495540447,0.8461538461538461,-0.4166666666666667,-0.381294964028777,0.0,1.377169745900027,0.42704986360984726,0.23420785947528436,-0.6666666666666666,-0.9166666666666666,-0.6666666666666666,0.3073565654006495,0.6696786990538861,0.38254187565515024,3.0638297872340425,0.08415382947238784,0.5305010714881896,0.2910624178946264,0.47499622631799243,0.448648491939835,-0.75,-0.6153846153846154,0.5454545454545454,0.3,-0.7595033921218971,0.18181818181818182,0.0,0.0,1.0,0.0,0.0,0.0
0.5534610446491088,2.996059557154836,-0.03619260288686385,-0.9160382186251792,-0.9261329833006187,0.0,0.4927685881025196,0.5830485524718559,2.3486011989957487,0.3333333333333333,0.5,-1.1891509875131634,0.11827143778199771,-0.19695899423274357,0.8461538461538461,-0.4166666666666667,-0.381294964028777,0.0,0.5836176849201881,0.23115607900162635,0.23420785947528436,-0.5555555555555556,-0.9166666666666666,-0.6666666666666666,0.3073565654006495,0.6696786990538861,0.38254187565515024,3.0638297872340425,0.24821165398981812,0.9610290994083932,0.5240142551312481,0.6449440518295996,0.708546270067561,-0.6666666666666666,-0.5128205128205128,0.5454545454545454,0.3,-0.6996548325256486,0.18181818181818182,0.0,0.0,1.0,0.0,0.0,0.0
1.1098888971002265,2.6573580489500443,-0.03619260288686385,-0.8693727911840038,-0.9213211407380535,1.0,0.7079315754707936,0.9650375629377809,2.1439736016252455,0.3333333333333333,0.5,-1.0629195992981242,0.1265708366705734,-0.14700342089885846,0.8461538461538461,-0.4166666666666667,-0.381294964028777,0.0,0.32183296285207835,0.1474290605095652,0.23420785947528436,-0.4444444444444444,-0.9166666666666666,-0.6666666666666666,0.3073565654006495,0.6696786990538861,0.38254187565515024,3.0638297872340425,0.466881159301647,1.2900942562029003,0.7472323342981056,0.6580493684521416,0.8481215078272081,-0.5833333333333334,-0.41025641025641024,0.5454545454545454,0.3,-1.0522747747747399,0.18181818181818182,0.0,0.0,1.0,0.0,0.0,0.0
1.0635875800811831,1.8105212339871255,-0.03619260288686385,-0.8306314093109866,-0.9151991375268592,0.0,0.6966887472393897,0.9360889803003338,1.5757898869691487,0.3333333333333333,0.5,-0.9380678684554309,0.13046471008214305,-0.09759384152110766,0.8461538461538461,-0.4166666666666667,-0.381294964028777,0.0,0.036195043865182026,0.07252188965882053,0.23420785947528436,-0.3333333333333333,-0.9166666666666666,-0.6666666666666666,0.3073565654006495,0.6696786990538861,0.38254187565515024,3.0638297872340425,0.9047417630173611,2.6290889037946226,1.180087956793055,0.8023641248841852,1.0277792596168118,-0.5,-0.3076923076923077,0.5454545454545454,0.3,-1.038272623148722,0.18181818181818182,0.0,0.0,1.0,0.0,0.0,0.0
-0.03500451826717094,0.3876712593530623,-0.03619260288686385,-0.9147310987275717,-0.9203271711329318,0.0,0.1472856214356855,-0.016544344927628823,0.38814926777256337,0.3333333333333333,0.5,-0.8806358346234597,0.07823629549728446,-0.07486534096053643,0.8461538461538461,-0.4166666666666667,-0.381294964028777,0.0,-0.005142802079506946,0.04011569811218929,0.23420785947528436,-0.2222222222222222,-0.9166666666666666,-0.6666666666666666,0.3073565654006495,0.6696786990538861,0.38254187565515024,3.0638297872340425,1.3876945315693996,2.903799145511198,1.5380159348197282,0.9071291259188128,1.1576457477635276,-0.4166666666666667,-0.20512820512820512,0.5454545454545454,0.3,-0.12596619200184733,0.18181818181818182,0.0,0.0,1.0,0.0,0.0,0.0
0.2302108789888399,0.4442308422145815,-0.03619260288686385,-0.8855937404304042,-0.9216121986284832,0.0,0.22782515458428773,0.2193020849402475,0.4422527262628453,0.3333333333333333,0.5,-0.8133204370695941,0.04798049415275621,-0.048225538241476046,0.8461538461538461,-0.4166666666666667,-0.381294964028777,0.0,-0.02705066141313178,0.02213541275901233,0.23420785947528436,-0.1111111111111111,-0.9166666666666666,-0.6666666666666666,0.3073565654006495,0.6696786990538861,0.38254187565515024,3.0638297872340425,1.905212125059105,3.1143747842720235,1.8391626996828019,0.8994466517911601,1.2331048603127162,-0.3333333333333333,-0.10256410256410256,0.5454545454545454,0.3,-0.2597053911473744,0.18181818181818182,0.0,0.0,1.0,0.0,0.0,0.0
-0.11363510391755713,0.10441545615635403,-0.03619260288686385,-0.9059330788996812,-0.9242187862088693,1.0,0.048144317940578656,-0.11581216339383164,0.10698265684469664,0.3333333333333333,0.5,-0.7680544727937625,0.011808995108135437,-0.030311711657725296,0.8461538461538461,-0.4166666666666667,-0.381294964028777,0.0,-0.059599649899465965,0.009573615736642204,0.23420785947528436,0.0,-0.9166666666666666,-0.6666666666666666,0.3073565654006495,0.6696786990538861,0.38254187565515024,3.0638297872340425,2.4754247657439223,3.4259118811255855,2.1175838303866388,0.9352069166330398,1.2940134353229,-0.25,0.0,0.5454545454545454,0.3,0.04033558287702743,0.18181818181818182,0.0,0.0,1.0,0.0,0.0,0.0
-0.4787141353983174,-0.16381049016813273,-0.03619260288686385,-0.9231432051647022,-0.9272752628216405,0.0,-0.12669510941688034,-0.48573588479521335,-0.17604807398655323,0.3333333333333333,0.5,-0.7442438309657678,-0.027668746549255295,-0.02088874419468074,0.8461538461538461,-0.4166666666666667,-0.381294964028777,0.0,-0.09137255657755197,0.0007859585230242038,0.23420785947528436,0.1111111111111111,-0.9166666666666666,-0.6666666666666666,0.3073565654006495,0.6696786990538861,0.38254187565515024,3.0638297872340425,3.041118995761791,3.4078762276775993,2.3369267569870087,0.962977168599896,1.3408515101501777,-0.16666666666666666,0.10256410256410256,0.5454545454545454,0.3,0.328990052379665,0.18181818181818182,0.0,0.0,1.0,0.0,0.0,0.0
-0.46644106447628997,-0.18732570084431233,-0.03619260288686385,-0.9167981601277051,-0.9295400274186154,0.0,-0.1385727001991481,-0.4780031918060576,-0.2016908790567853,0.3333333333333333,0.5,-0.7218907410411888,-0.05989449989537233,-0.0120425971407961,0.8461538461538461,-0.4166666666666667,-0.381294964028777,0.0,-0.09856388650347789,-0.005576564019115112,0.23420785947528436,0.2222222222222222,-0.9166666666666666,-0.6666666666666666,0.3073565654006495,0.6696786990538861,0.38254187565515024,3.0638297872340425,3.6127956333287194,3.444322218457039,2.520332221544757,0.9652604103817225,1.3752950942569608,-0.08333333333333333,0.20512820512820512,0.5454545454545454,0.3,0.3487132791839213,0.18181818181818182,0.0,0.0,1.0,0.0,0.0,0.0
-0.14876464303717132,-0.07271398303063831,-0.03619260288686385,-0.8483651675195439,-0.9296305905612736,0.0,-0.04377790637436387,-0.16821059842870592,-0.07799736102766858,0.3333333333333333,0.5,-0.6879049610613586,-0.08109402859249316,0.0014071410590205027,0.8461538461538461,-0.4166666666666667,-0.381294964028777,0.0,-0.11228208052449971,-0.01170369814120435,0.23420785947528436,0.3333333333333333,-0.9166666666666666,-0.6666666666666666,0.3073565654006495,0.6696786990538861,0.38254187565515024,3.0638297872340425,4.329468078038636,4.327664887249315,2.7665307663837093,0.9589279684429918,1.4050165256560712,0.0,0.3076923076923077,0.5454545454545454,0.3,0.19130263482495236,0.18181818181818182,0.0,0.0,1.0,0.0,0.0,0.0
-0.43476109098513144,-0.21803562749832497,-0.03619260288686385,-0.802713344876257,-0.9300058924376835,1.0,-0.15064394735286601,-0.45320977838263893,-0.23538821757614126,0.3333333333333333,0.5,-0.6670331874734035,-0.10410966722974015,0.00966706302316093,0.8461538461538461,-0.4166666666666667,-0.381294964028777,0.0,-0.12445673376621147,-0.015281680321720777,0.23420785947528436,0.4444444444444444,-0.9166666666666666,-0.6666666666666666,0.3073565654006495,0.6696786990538861,0.38254187565515024,3.0638297872340425,4.870780041143086,3.250324391747173,2.8696269885063415,0.9656761119019688,1.4234077775811096,0.08333333333333333,0.41025641025641024,0.5454545454545454,0.3,0.36952975139171484,0.18181818181818182,0.0,0.0,1.0,0.0,0.0,0.0
-0.5260720895521943,-0.269292997262905,-0.03619260288686385,-0.8547697080913248,-0.9307487070941395,0.0,-0.18925687608253924,-0.5470255936124023,-0.29216520236610866,0.3333333333333333,0.5,-0.6508997778178394,-0.1252480168469693,0.016051796175276578,0.8461538461538461,-0.4166666666666667,-0.381294964028777,0.0,-0.12217847576114141,-0.017947231197041388,0.23420785947528436,0.5555555555555556,-0.9166666666666666,-0.6666666666666666,0.3073565654006495,0.6696786990538861,0.38254187565515024,3.0638297872340425,5.37299815996986,3.0211674078232322,2.9368790461239085,0.9706215183056167,1.4380227847533666,0.16666666666666666,0.5128205128205128,0.5454545454545454,0.3,0.4328764326937503,0.18181818181818182,0.0,0.0,1.0,0.0,0.0,0.0
